ano,consorcio,servico,km_subsidiada,receita_total_esperada,receita_tarifaria_esperada,subsidio_esperado,subsidio_glosado,receita_total_aferida,receita_tarifaria_aferida,subsidio_pago,saldo
2022,Santa Cruz,397,1179182.301,8336818.86807001,6247261.181040001,2089557.6870299985,0.0,7797691.689999997,5708134.0,2089557.6900000006,-539127.1780700003
2022,Santa Cruz,731,661562.2079999999,4677244.810560007,3511968.9275999996,1165275.8829599994,0.0,4917841.930000002,3752566.0,1165275.9299999997,240597.1194399997
2022,Santa Cruz,741,54803.2440000001,387458.93508000043,293243.5285600002,94215.40651999995,0.0,272181.22,177966.0,94215.22000000006,-115277.71507999998
2022,Santa Cruz,743,56764.24499999989,401323.2121500005,303895.49556000024,97427.71658999994,0.0,335237.6800000003,237810.0,97427.67999999992,-66085.53215
2022,Santa Cruz,745,325393.52600000025,2300532.228820001,1728831.419919999,571700.8089000001,0.0,2262910.8500000006,1691210.0,571700.8500000002,-37621.37882000013
2022,Santa Cruz,746,828019.4890000006,5854097.78723,4394171.538199998,1459926.2490299994,0.0,8231103.210000002,6771177.0,1459926.2100000002,2377005.4227700005
2022,Santa Cruz,752,225438.07600000012,1593847.1973199989,1196772.3244699996,397074.87285000045,0.0,1342771.8499999994,945697.0,397074.84999999986,-251075.34732000006
2022,Santa Cruz,756,1368414.3329999996,9674689.334310003,7262315.868119995,2412373.46619,0.0,10256274.469999993,7843901.0,2412373.470000001,581585.1356900003
2022,Santa Cruz,759,660366.7930000002,4668793.22651,3501103.65065,1167689.5758599997,0.0,3750027.539999997,2582338.0,1167689.539999999,-918765.68651
2022,Santa Cruz,770,459916.0610000004,3251606.551270002,2454720.357789999,796886.1934800005,0.0,3270220.1900000013,2473334.0,796886.1900000003,18613.63872999985
2022,Santa Cruz,771,460923.40600000054,3258728.4804200004,2454264.6040899996,804463.8763299999,0.0,3423787.9000000004,2619324.0,804463.8999999994,165059.41957999996
2022,Santa Cruz,786,88969.13099999995,629011.75617,473759.03063000075,155252.72554000004,0.0,412684.9300000003,257432.0,155252.92999999985,-216326.8261700001
2022,Santa Cruz,790,778903.6560000009,5506848.847920001,4158507.2175399987,1348341.6303799998,0.0,6549538.69,5201197.0,1348341.6899999997,1042689.8420799994
2022,Santa Cruz,794,593631.2159999998,4196972.697119999,3159356.60648,1037616.0906400004,0.0,4989202.069999996,3951586.0,1037616.0700000001,792229.3728799998
2022,Santa Cruz,801,473930.31400000054,3350687.319979999,2528128.8717999975,822558.4481800001,0.0,3633789.4,2811231.0,822558.3999999999,283102.0800199999
2022,Santa Cruz,802,323740.6020000006,2288846.0561399967,1718233.9993300007,570612.0568099997,0.0,2325183.909999998,1754572.0,570611.9100000006,36337.85385999993
2022,Santa Cruz,803,1218516.343000001,8614910.54501,6461057.627469999,2153852.9175400003,0.0,13075650.889999991,10921798.0,2153852.890000001,4460740.344989997
2022,Santa Cruz,804,225082.22600000014,1591331.3378200002,1196928.7679900003,394402.56982999976,0.0,1178333.5600000003,783931.0,394402.5599999998,-412997.77782
2022,Santa Cruz,809,29532.618999999995,208795.61633,160376.5345600001,48419.08176999999,0.0,130323.13000000006,81904.0,48419.12999999999,-78472.48633
2022,Santa Cruz,812,238669.64399999985,1687394.3830800003,1270145.8017600006,417248.5813199999,0.0,1622707.4999999984,1205459.0,417248.4999999997,-64686.883080000065
2022,Santa Cruz,819,53831.46500000002,380588.45754999924,286379.9683800001,94208.48916999994,0.0,278833.4400000001,184625.0,94208.44,-101755.01755000002
2022,Santa Cruz,821,119293.91400000008,843407.9719799996,632893.4237199996,210514.54826,0.0,927864.5000000002,717350.0,210514.4999999999,84456.52801999994
2022,Santa Cruz,822,73012.41200000001,516197.75284000044,389093.41434,127104.33850000003,0.0,349366.2300000001,222262.0,127104.22999999995,-166831.52284
2022,Santa Cruz,825,65081.40999999996,460125.56869999995,352183.85865000007,107941.71004999998,0.0,321198.7300000001,213257.0,107941.72999999997,-138926.83870000002
2022,Santa Cruz,830,9233.978999999996,65284.23153000001,49306.69741000001,15977.53412,0.0,39281.520000000004,23304.0,15977.519999999997,-26002.711530000008
2022,Santa Cruz,833,46600.469999999994,329465.32289999997,252902.59038000007,76562.73252000002,0.0,199500.74,122938.0,76562.73999999998,-129964.58290000002
2022,Santa Cruz,834,49127.003999999964,347327.91828000004,261739.63776000004,85588.28051999987,0.0,293895.4699999998,208307.0,85588.47,-53432.44828000011
2022,Santa Cruz,835,528315.9160000004,3735193.526119999,2798796.3142899997,936397.2118300002,0.0,4033008.2200000007,3096611.0,936397.2200000007,297814.6938800001
2022,Santa Cruz,836,59297.70399999993,419234.76728000137,314170.3636999996,105064.40357999995,0.0,320541.50999999966,215477.0,105064.51000000002,-98693.25727999989
2022,Santa Cruz,837,94333.59600000015,666938.5237199999,503414.177199999,163524.34651999988,0.0,674612.4000000008,511088.0,163524.4,7673.876279999937
2022,Santa Cruz,838,1469092.7550000022,10386485.777850002,7787224.009429999,2599261.768419999,0.0,11490354.710000003,8891093.0,2599261.7100000004,1103868.9321499995
2022,Santa Cruz,840,222374.86000000013,1572190.2601999992,1178623.8728199992,393566.38738000003,0.0,1387139.3200000003,993573.0,393566.32,-185050.94020000004
2022,Santa Cruz,842,8048.4800000000005,56902.7536,43037.114199999996,13865.6394,0.0,28861.620000000003,14996.0,13865.62,-28041.1336
2022,Santa Cruz,843,89338.81000000019,631625.3867000017,477190.5472700003,154434.8394299999,0.0,659404.9200000002,504970.0,154434.9200000002,27779.533299999977
2022,Santa Cruz,845,42394.608,299729.87855999934,223557.22684000005,76172.65172,0.0,180951.88000000038,104779.0,76172.87999999986,-118777.99855999988
2022,Santa Cruz,846,289486.1669999998,2046667.2006899975,1536347.0305599999,510320.1701299998,0.0,2243340.1700000004,1733020.0,510320.17,196672.96930999984
2022,Santa Cruz,847,134048.77100000007,947724.8109700008,709829.7932100004,237895.01775999996,0.0,1064130.9000000001,826236.0,237894.90000000002,116406.08902999999
2022,Santa Cruz,848,142860.6390000002,1010024.7177300003,757133.2664700001,252891.45126000015,0.0,1577491.5099999998,1324600.0,252891.51000000007,567466.7922700002
2022,Santa Cruz,849,99455.61000000022,703151.1627,529261.2552099999,173889.90748999984,0.0,514543.9099999997,340654.0,173889.91,-188607.2526999999
2022,Santa Cruz,851,138465.90900000016,978953.9766299989,736226.5024499998,242727.47418000014,0.0,836044.4399999997,593317.0,242727.44000000044,-142909.5366300003
2022,Santa Cruz,852,361886.0049999993,2558534.055349995,1929733.5386000015,628800.5167500013,0.0,2389010.5599999973,1760210.0,628800.5600000002,-169523.4953500002
2022,Santa Cruz,853,405303.53999999823,2865496.027800006,2146491.5006200047,719004.5271800008,0.0,1571069.710000001,852065.0,719004.7100000002,-1294426.3177999991
2022,Santa Cruz,864,1993810.0420000008,14096236.996940007,10556336.254519997,3539900.74242,0.0,18269352.79000001,14729452.0,3539900.79,4173115.793060001
2022,Santa Cruz,866,353506.2350000002,2499289.081450007,1886023.8032099986,613265.2782400005,0.0,3331020.3399999975,2717755.0,613265.3399999994,831731.258549999
2022,Santa Cruz,867,969661.296000001,6855505.362719998,5143535.711850002,1711969.6508700002,0.0,6701309.699999999,4989340.0,1711969.6999999997,-154195.6627200002
2022,Santa Cruz,868,114936.83600000007,812603.4305200002,609578.4931700003,203024.93734999996,0.0,574141.8700000002,371117.0,203024.87000000008,-238461.5605200001
2022,Santa Cruz,869,83025.24500000014,586988.4821500003,441637.5029100001,145350.97924,0.0,394378.96999999986,249028.0,145350.96999999997,-192609.5121499999
2022,Santa Cruz,870,104769.3980000001,740719.6438599987,558718.9794800009,182000.66437999991,0.0,359804.82000000007,177804.0,182000.82000000015,-380914.8238600004
2022,Santa Cruz,871,242595.65999999986,1715151.3162000007,1299621.8781599998,415529.4380400005,0.0,1158717.5700000008,743188.0,415529.5699999997,-556433.7461999998
2022,Santa Cruz,883,401297.95000000036,2837176.506500006,2125504.1048799977,711672.4016200001,0.0,1702816.4800000018,991144.0,711672.4799999996,-1134360.026500001
2022,Santa Cruz,884,497768.46200000023,3519223.0263400036,2636159.4922499997,883063.5340900007,0.0,4115752.519999999,3232689.0,883063.5199999997,596529.4936600003
2022,Santa Cruz,885,85678.88300000005,605749.7028099995,460383.7231299998,145365.97967999993,0.0,313358.9600000002,167993.0,145365.95999999996,-292390.7428100001
2022,Santa Cruz,892,50281.40400000013,355489.5262800003,266831.80710000027,88657.71917999981,0.0,299577.6599999996,210920.0,88657.66,-55911.866280000104
2022,Santa Cruz,893,81575.32800000008,576737.5689599997,437303.4135400002,139434.15541999994,0.0,370238.1500000002,230804.0,139434.14999999997,-206499.41896000007
2022,Santa Cruz,895,89298.09899999997,631337.5599299995,475645.04618,155692.5137499999,0.0,389534.62,233842.0,155692.61999999982,-241802.93993000002
2022,Santa Cruz,897,405663.4300000014,2868040.4501000047,2153724.413799999,714316.0362999996,0.0,2078925.9500000011,1364610.0,714315.9499999998,-789114.5001000005
2022,Santa Cruz,918,1186194.3710000003,8386394.202969996,6280070.517160004,2106323.6858100034,0.0,10815394.62000001,8709071.0,2106323.6199999982,2429000.4170299983
2022,Santa Cruz,926,592986.9799999997,4192417.9486000016,3154897.4788699984,1037520.4697299995,0.0,4528781.420000001,3491261.0,1037520.4199999992,336363.47139999975
2022,Santa Cruz,936,237117.4739999998,1676420.5411800002,1255335.2745899986,421085.2665900005,0.0,1335851.2000000007,914766.0,421085.2000000005,-340569.3411800001
2022,Santa Cruz,LECD44,32202.82999999999,227674.00809999995,171179.79862999995,56494.20947,0.0,128447.17999999996,71953.0,56494.18000000001,-99226.82810000001
2022,Santa Cruz,LECD45,33928.81300000002,239876.70791000038,182334.71464999998,57541.99326,0.0,118444.03000000006,60902.0,57542.02999999996,-121432.67790999987
2022,Santa Cruz,LECD51,9600.735999999988,67877.20351999984,51613.85865999998,16263.344859999996,0.0,45602.340000000026,29339.0,16263.339999999997,-22274.863519999955
2022,Santa Cruz,SN393,538.7080000000001,3808.6655600000004,2817.4428400000006,991.2227200000001,0.0,991.22,,991.22,-2817.44556
2022,Santa Cruz,SP752,4177.4459999999945,29534.543220000036,22298.71576000003,7235.8274599999995,0.0,7235.99,,7235.99,-22298.55321999999
2022,Santa Cruz,SP756,8378.230000000009,59234.086099999935,44939.05969999998,14295.026400000002,0.0,14295.009999999984,,14295.009999999984,-44939.07609999999
2022,Santa Cruz,SP801,9893.013,69943.60191000003,52455.404590000006,17488.197320000003,0.0,17488.300000000003,,17488.300000000003,-52455.30191000005
2022,Santa Cruz,SP803,89847.41900000013,635221.2523300002,476642.99706999987,158578.25525999992,0.0,158578.32,,158578.32,-476642.93233000004
2022,Santa Cruz,SV394,617603.0920000003,4366453.860440001,3287964.517999999,1078489.3424400003,0.0,1078489.29,,1078489.29,-3287964.570439998
2022,Santa Cruz,SV777,392073.73100000055,2771961.2781699984,2084355.1113399991,687606.1668300005,0.0,687606.1600000004,,687606.1600000004,-2084355.1181700008
2022,Santa Cruz,SV790,337248.9890000005,2384350.3522299984,1803167.852140001,581182.5000899996,0.0,581182.54,,581182.54,-1803167.8122300007
2022,Santa Cruz,SV866,194862.33100000044,1377676.6801700003,1031942.5862800006,345734.09389,0.0,345734.21000000037,,345734.21000000037,-1031942.4701699999
2022,Transcarioca,302,851614.2190000009,6020912.528330002,4512371.63059,1508540.8977400006,0.0,6524783.899999999,5016243.0,1508540.8999999997,503871.37166999956
2022,Transcarioca,306,422529.8710000002,2987286.1879699994,2240321.42441,746964.7635599998,0.0,3545965.8000000017,2799001.0,746964.7999999999,558679.61203
2022,Transcarioca,309,1985717.315000002,14039021.417049993,10494338.43422,3544682.982829998,0.0,17497685.02999999,13953002.0,3544683.030000002,3458663.6129499995
2022,Transcarioca,315,1640747.3270000024,11600083.60189,8695918.13565,2904165.466239999,0.0,10835455.39,7931290.0,2904165.390000001,-764628.2118900007
2022,Transcarioca,338,62701.93200000007,443302.6592399995,334188.69096000015,109113.96828000007,0.0,442575.16,333461.0,109114.16000000002,-727.4992400000083
2022,Transcarioca,341,337757.15300000034,2387943.07171,1791429.3857,596513.6860099998,0.0,2679257.7399999998,2082744.0,596513.7400000001,291314.6682899998
2022,Transcarioca,343,1203096.5739999996,8505892.778179996,6371239.651859996,2134653.1263200003,0.0,11506238.15999999,9371585.0,2134653.1600000006,3000345.3818200007
2022,Transcarioca,348,447466.9030000002,3163591.0042100004,2385186.7539699995,778404.2502399996,0.0,2779707.2600000002,2001303.0,778404.2599999999,-383883.74421
2022,Transcarioca,353,65037.69800000023,459816.52485999936,344360.5994799997,115455.92538000009,0.0,414086.8799999995,298631.0,115455.87999999999,-45729.644860000044
2022,Transcarioca,361,585522.802,4139646.210140001,3102347.8986099996,1037298.3115300004,0.0,3562420.2399999993,2525122.0,1037298.2400000001,-577225.9701400003
2022,Transcarioca,363,821213.7740000004,5805981.3821800025,4343487.45476,1462493.9274199994,0.0,7428658.930000004,5966165.0,1462493.929999999,1622677.5478200002
2022,Transcarioca,368,660241.8390000006,4667909.8017299995,3496789.26367,1171120.5380600004,0.0,5203321.51,4032201.0,1171120.5099999993,535411.7082699998
2022,Transcarioca,371,2627085.516999999,18573494.605189975,13887929.313229999,4685565.29196,0.0,20412284.320000008,15726719.0,4685565.320000002,1838789.7148099993
2022,Transcarioca,380,23246.18399999996,164350.52088000014,123204.11678000008,41146.40410000002,0.0,132658.29,91512.0,41146.290000000045,-31692.230880000006
2022,Transcarioca,390,762233.2570000008,5388989.126989996,4035297.6185500007,1353691.5084400012,0.0,6738516.4300000025,5384825.0,1353691.429999999,1349527.3030099992
2022,Transcarioca,550,1235084.62,8732048.2634,6549359.067429999,2182689.1959700002,0.0,11750669.15,9567980.0,2182689.149999999,3018620.886599998
2022,Transcarioca,555,510984.0170000001,3612657.000189998,2718907.9023400024,893749.0978499997,0.0,3872644.140000001,2978895.0,893749.1400000001,259987.1398099998
2022,Transcarioca,557,1148765.052,8121768.917640003,6084475.788600001,2037293.12904,0.0,9710974.080000002,7673681.0,2037293.0800000005,1589205.162360001
2022,Transcarioca,565,1753767.6410000012,12399137.221870003,9284152.09125,3114985.1306199986,0.0,17798625.07000001,14683640.0,3114985.0700000003,5399487.848129998
2022,Transcarioca,600,917706.6470000014,6488185.994290005,4856586.930139999,1631599.06415,0.0,7930222.070000004,6298623.0,1631599.0699999998,1442036.075709999
2022,Transcarioca,601,237167.37000000017,1676773.3059000005,1263298.337310001,413474.96858999995,0.0,1727608.0000000019,1314133.0,413475.00000000035,50834.69409999992
2022,Transcarioca,607,500726.7160000006,3540137.882119996,2648637.8255000026,891500.0566199999,0.0,5446353.219999999,4554853.0,891500.2199999996,1906215.33788
2022,Transcarioca,610,277300.2119999998,1960512.498839998,1468467.2054400002,492045.29340000014,0.0,2538541.379999998,2046496.0,492045.38,578028.8811600007
2022,Transcarioca,611,274294.0510000004,1939258.9405700008,1458055.1668300002,481203.7737400002,0.0,2142489.8199999994,1661286.0,481203.8200000002,203230.87942999962
2022,Transcarioca,613,1034918.679000001,7316875.060530003,5488307.885220002,1828567.1753099987,0.0,7921395.199999998,6092828.0,1828567.199999999,604520.1394699999
2022,Transcarioca,614,327632.8530000001,2316364.270709998,1733523.614899999,582840.6558100004,0.0,2586576.67,2003736.0,582840.6700000002,270212.39928999974
2022,Transcarioca,636,890019.5160000004,6292437.978119997,4726326.879209999,1566111.0989100009,0.0,8400956.090000002,6834845.0,1566111.0899999996,2108518.1118799993
2022,Transcarioca,645,34601.436,244632.15252000003,170931.09384000002,73701.05868,0.0,290926.04999999993,217225.0,73701.05000000002,46293.897479999985
2022,Transcarioca,651,107791.37200000013,762085.0000399993,571746.0442300003,190338.95581000013,0.0,819156.0800000003,628817.0,190339.07999999984,57071.07995999992
2022,Transcarioca,652,120323.9470000002,850690.3052900005,638426.4058400007,212263.89944999985,0.0,891982.6900000008,679719.0,212263.68999999983,41292.38470999999
2022,Transcarioca,678,40705.036,287784.60452000005,220090.97272999992,67693.63178999997,0.0,199285.52,131592.0,67693.51999999997,-88499.08451999999
2022,Transcarioca,691,226927.25299999985,1604375.6787099985,1200321.6671700003,404054.0115399997,0.0,2874725.039999998,2470671.0,404054.04000000004,1270349.3612899992
2022,Transcarioca,692,784217.0200000005,5544414.3314000005,4155793.2979400014,1388621.0334600003,0.0,5984988.059999998,4596367.0,1388621.06,440573.72859999986
2022,Transcarioca,693,18622.53199999999,131661.30123999994,100233.90348000001,31427.397760000025,0.0,221211.37999999998,189784.0,31427.380000000005,89550.07875999996
2022,Transcarioca,712,418685.84500000003,2960108.92415,2211099.96129,749008.9628600002,0.0,4400364.969999999,3651356.0,749008.9700000004,1440256.0458499999
2022,Transcarioca,766,728195.7640000011,5148344.051480001,3867233.2801199984,1281110.7713600004,0.0,8084461.709999997,6803351.0,1281110.7099999997,2936117.6585199987
2022,Transcarioca,774,1125035.2400000007,7953999.1468,5953470.00923,2000529.137569998,0.0,13141865.159999998,11141336.0,2000529.1600000006,5187866.013200002
2022,Transcarioca,775,222894.63899999997,1575865.0977300005,1182458.7988500004,393406.29887999984,0.0,1385389.2600000007,991983.0,393406.26000000053,-190475.8377300001
2022,Transcarioca,783,242092.60200000036,1711594.696139999,1281225.4905000008,430369.2056400005,0.0,2027239.1600000006,1596870.0,430369.1600000003,315644.4638600002
2022,Transcarioca,805,157762.65100000027,1115381.9425699993,842237.7723700005,273144.1701999999,0.0,1816869.0500000007,1543725.0,273144.04999999993,701487.1074300007
2022,Transcarioca,810,448153.208000001,3168443.180560005,2378151.7185399993,790291.4620199997,0.0,3231629.4800000014,2441338.0,790291.4799999997,63186.29943999986
2022,Transcarioca,817,4160.23,29412.826099999995,20551.536200000002,8861.2899,0.0,8861.31,,8861.31,-20551.516099999997
2022,Transcarioca,829,61717.29099999997,436341.24737000006,327017.1090499999,109324.1383199999,0.0,595302.22,485978.0,109324.22000000007,158960.97262999997
2022,Transcarioca,831,18428.983999999997,130292.91687999999,98750.97624999988,31541.94063000002,0.0,70022.01,38480.0,31542.01,-60270.90688000003
2022,Transcarioca,844,2302.1140000000005,16275.945980000002,11478.23136,4797.71462,0.0,14904.710000000001,10107.0,4797.709999999999,-1371.2359800000006
2022,Transcarioca,859,65215.08400000007,461070.6438800001,346317.68315,114752.96073000002,0.0,1070224.909999999,955472.0,114752.90999999999,609154.2661199997
2022,Transcarioca,861,546267.9870000005,3862114.6680900017,2893019.8182000006,969094.8498899995,0.0,4775561.819999999,3806467.0,969094.8200000003,913447.1519100001
2022,Transcarioca,862,741412.5800000009,5241786.940600001,3941507.9194100015,1300279.0211899995,0.0,6986108.989999999,5685830.0,1300278.9900000007,1744322.0494
2022,Transcarioca,863,906913.7920000008,6411880.509440002,4805297.37529,1606583.1341500008,0.0,9214501.130000006,7607918.0,1606583.1299999997,2802620.62056
2022,Transcarioca,865,333.042,2354.60694,1741.8096600000001,612.79728,0.0,612.8,,612.8,-1741.8069400000002
2022,Transcarioca,875,43507.03100000006,307594.7091699998,232302.5374000001,75292.17177000009,0.0,361656.2099999999,286364.0,75292.20999999996,54061.50083
2022,Transcarioca,878,1309605.058000001,9258907.76006,6923011.187379995,2335896.57268,0.0,14863734.459999997,12527838.0,2335896.4600000014,5604826.69994
2022,Transcarioca,880,755225.8470000015,5339446.738290002,4009320.5419799997,1330126.1963100003,0.0,6995168.159999997,5665042.0,1330126.1600000013,1655721.4217099997
2022,Transcarioca,881,24029.368000000002,169887.63176,118705.07792000005,51182.55383999998,0.0,51182.55,,51182.55,-118705.08176000003
2022,Transcarioca,900,503584.7480000004,3560344.1683600023,2670015.6630200003,890328.5053399999,0.0,5252134.51,4361806.0,890328.5099999999,1691790.3416399981
2022,Transcarioca,932,38384.94800000005,271381.58236000006,203955.14786000008,67426.43450000002,0.0,385919.39,318493.0,67426.39000000003,114537.80764
2022,Transcarioca,940,206668.11999999988,1461143.6084000003,1096701.7555400012,364441.85286,0.0,1197713.81,833272.0,364441.8100000003,-263429.7984000001
2022,Transcarioca,953,26495.435000000012,187322.72545000017,141229.16682999997,46093.558619999996,0.0,138258.63999999993,92165.0,46093.63999999996,-49064.085449999984
2022,Transcarioca,954,673041.17,4758401.0719,3579936.409619999,1178464.6622799998,0.0,6017791.560000002,4839327.0,1178464.5599999998,1259390.488099999
2022,Transcarioca,955,4986.318999999994,35253.27532999991,26380.39256999998,8872.882759999984,0.0,46046.77000000003,37174.0,8872.770000000002,10793.494669999984
2022,Transcarioca,957,1036.2799999999997,7326.499600000002,5119.2231999999985,2207.2764,0.0,2207.1999999999994,,2207.1999999999994,-5119.2996
2022,Transcarioca,LECD38,477891.0180000003,3378689.497260001,2555110.7218899997,823578.7753699992,0.0,3829395.769999997,3005817.0,823578.7700000004,450706.27273999987
2022,Transcarioca,LECD39,49354.518999999906,348936.4493299994,263288.55201000016,85647.89732000003,0.0,162785.86000000025,77138.0,85647.86,-186150.58933000002
2022,Transcarioca,LECD40,177742.9850000001,1256642.9039500009,949718.6158500013,306924.2881,0.0,1025724.3000000006,718800.0,306924.30000000005,-230918.60395000025
2022,Transcarioca,LECD41,6476.8920000000135,45791.62643999995,34609.974960000036,11181.651480000013,0.0,41586.44000000008,30405.0,11181.439999999988,-4205.186440000007
2022,Transcarioca,LECD42,157923.013,1116515.7019100003,845489.9298499997,271025.7720599999,0.0,1680942.91,1409917.0,271025.9100000001,564427.2080900001
2022,Transcarioca,LECD43,26530.648000000027,187571.68135999984,140675.79498000006,46895.88637999998,0.0,104567.81999999995,57672.0,46895.82000000001,-83003.86136
2022,Transcarioca,LECD52,13828.648000000005,97768.5413600001,74446.07372,23322.467639999995,0.0,31017.420000000006,7695.0,23322.420000000013,-66751.12136000002
2022,Transcarioca,LECD57,927.12,6554.7384,5043.5328,1511.2056,0.0,1511.2099999999998,,1511.2099999999998,-5043.5284
2022,Transcarioca,SN309,282856.3180000002,1999794.1682600002,1506839.22698,492954.9412800002,0.0,492954.97000000026,,492954.97000000026,-1506839.198259999
2022,Transcarioca,SP309,10142.30200000001,71706.0751399999,53805.16352000002,17900.911619999995,0.0,199137.89999999985,181237.0,17900.9,127431.82485999994
2022,Transcarioca,SP315,79882.29900000016,564767.8539300018,422944.3823699999,141823.4715600001,0.0,826022.4599999995,684199.0,141823.46000000005,261254.6060699998
2022,Transcarioca,SP341,233.112,1648.10184,1151.57328,496.52855999999997,0.0,496.53,,496.53,-1151.57184
2022,Transcarioca,SP343,97763.46599999997,691187.7046200001,521723.7751999997,169463.92941999994,0.0,169463.78000000003,,169463.78000000003,-521723.9246200007
2022,Transcarioca,SP550,95071.4270000001,672154.98889,508831.6532800001,163323.33561,0.0,163323.3699999999,,163323.3699999999,-508831.61889000016
2022,Transcarioca,SP565,3311.091,23409.413370000006,17210.64913,6198.7642399999995,0.0,6198.779999999999,,6198.779999999999,-17210.63337
2022,Transcarioca,SP692,4652.751999999986,32894.95663999996,24671.43015999999,8223.52648,0.0,46440.459999999955,38217.0,8223.460000000012,13545.503360000002
2022,Transcarioca,SP766,14983.175999999976,105931.05432000021,79452.69435000003,26478.35997,0.0,26478.33000000002,,26478.33000000002,-79452.72432
2022,Transcarioca,SP805,443605.0400000002,3136287.6328000007,2366774.9214200014,769512.7113800005,0.0,2518394.7500000023,1748882.0,769512.7500000001,-617892.8828000004
2022,Transcarioca,SP810,123297.801,871715.4530700005,663547.0461599996,208168.40691000005,0.0,929620.4400000004,721452.0,208168.4400000001,57904.98692999991
2022,Transcarioca,SP900,7262.338,51344.72966000001,36031.31171,15313.417949999995,0.0,15313.41,,15313.41,-36031.31966
2022,Transcarioca,SPA613,81029.52100000008,572878.7134699998,431343.49478999997,141535.21868000002,0.0,141535.22000000003,,141535.22000000003,-431343.49346999975
2022,Transcarioca,SPB613,1916.0470000000003,13546.452290000001,9813.76634,3732.685949999999,0.0,3732.6399999999985,,3732.6399999999985,-9813.81229
2022,Transcarioca,SV363,45307.23599999999,320322.1585199999,241157.56044000018,79164.59808000003,0.0,79164.61000000002,,79164.61000000002,-241157.5485200001
2022,Transcarioca,SV692,2720.4910000000004,19233.87136999999,14577.971889999999,4655.89948,0.0,4655.849999999999,,4655.849999999999,-14578.021370000006
2022,Transcarioca,SV774,655674.5840000003,4635619.308880003,3483869.271350001,1151750.0375299994,0.0,1151750.0499999993,,1151750.0499999993,-3483869.2588800006
2022,Transcarioca,SV831,1736.6759999999997,12278.299319999998,9278.420040000003,2999.87928,0.0,2999.939999999999,,2999.939999999999,-9278.359320000003
2023,Internorte,232,2118971.5760000013,19430969.35191998,13464348.350999996,5966621.00091999,22990.8736999941,24229625.12722,18285995.0,5943630.127219991,4821646.649000014
2023,Internorte,238,296481.5860000007,2718736.1436200053,1884130.6947200014,834605.4489000011,0.03347000065650718,1895995.4154300008,1061390.0,834605.4154299994,-822740.6947200004
2023,Internorte,239,240095.93200000003,2201679.6964399996,1525267.0238499988,676412.6725899994,3726.5662899999047,1857209.1063000017,1184523.0,672686.1062999999,-340744.02384999953
2023,Internorte,247,1305545.3330000015,11971850.703609964,8294966.936459991,3676883.76714999,75648.31000999555,13542511.457139995,9941276.0,3601235.457140007,1646309.0635400102
2023,Internorte,249,1691784.0400000014,15513659.646799998,10749938.929559996,4763720.717239997,27326.593679999867,19229114.123559967,14492720.0,4736394.123559993,3742781.0704400097
2023,Internorte,254,24900.900000000027,228341.25299999927,158115.71715000022,70225.53585000006,1819.5058500000073,282738.03000000014,214332.0,68406.03000000007,56216.28285000009
2023,Internorte,265,404766.5540000009,3711709.3001799975,2572019.074169998,1139690.2260099994,2992.0207799998634,5783903.205229993,4647205.0,1136698.2052300004,2075185.9258300024
2023,Internorte,277,20154.667999999954,184818.30556000027,127861.71744000014,56956.588119999906,474.50884000000224,259807.07928000033,203325.0,56482.07928,75463.28255999993
2023,Internorte,292,1637306.3490000018,15014099.220330002,10404264.485140001,4609834.735189998,59178.11718999526,12967610.618000008,8416954.0,4550656.617999998,-1987310.4851399942
2023,Internorte,296,213475.11700000023,1957566.8228900013,1357701.7441199995,599865.0787700004,658.0890000001078,1473628.9897699999,874422.0,599206.9897700002,-483279.74411999976
2023,Internorte,298,1810400.6600000062,16601374.052199999,11502232.16223,5099141.889970001,33974.19170000167,16263113.698269987,11197946.0,5065167.698270002,-304286.1622300018
2023,Internorte,311,11559.26599999998,105998.46922000009,73484.31551999986,32514.153699999944,61.97420000000193,124369.17949999978,91917.0,32452.179500000053,18432.684480000007
2023,Internorte,312,1314891.658999999,12057556.513029989,8356425.207719988,3701131.305310001,308628.6608200003,13385330.64449,9992828.0,3392502.644489998,1636402.7922800083
2023,Internorte,313,735976.1460000009,6748901.258819988,4677335.378279991,2071565.8805399998,452834.7259299988,5836730.1546100015,4217999.0,1618731.1546100012,-459336.37827999913
2023,Internorte,321,1040341.7560000021,9539933.902520005,6612313.217589999,2927620.6849300023,37500.99524000111,8176986.689689986,5286867.0,2890119.689690001,-1325446.2175900007
2023,Internorte,323,1157476.0120000006,10614055.030040009,7355520.993240001,3258534.036799999,683589.4833000024,7238721.553500001,4663777.0,2574944.5534999985,-2691743.993240001
2023,Internorte,324,2617693.255999995,24004247.157519978,16638601.144950015,7365646.012570004,64066.001330003346,19426428.01123999,12124848.0,7301580.011240002,-4513753.144950001
2023,Internorte,325,396060.6870000007,3631876.499790001,2518945.9693199955,1112930.5304699996,9254.370269999206,2996860.1601999984,1893184.0,1103676.1601999998,-625761.9693199977
2023,Internorte,326,1353293.6540000024,12409702.807180004,8602879.062460007,3806823.7447200026,36757.32396000041,10339808.42076001,6569742.0,3770066.4207599997,-2033137.062460004
2023,Internorte,327,48643.61200000014,446061.9220400008,308904.29261000006,137157.6294299999,24293.79570999998,371075.8337200003,258212.0,112863.83371999992,-50692.2926100001
